node_id,row_id,label,name,properties
373,019a953c-b676-7432-83f3-ebc5ce6e2329,Event,Gala Better Choice Awards 2025,"{""name"": ""Gala Better Choice Awards 2025"", ""summary"": ""Đêm nhạc công nghệ - nghệ thuật""}"
374,019a953c-c96f-7521-b90a-c0685a2719ab,Person,N.V.H,"{""name"": ""N.V.H"", ""age"": 64, ""addresss"": ""thôn Liêm Công Tây, xã Cửa Tùng, tỉnh Quảng Trị"", ""role"": ""bệnh nhân"", ""job"": ""người dân"", ""date_of_birth"": ""1960""}"
375,019a953c-c96f-7521-b90a-c0685a2719ab,Organization,Bệnh viện Đa khoa tỉnh Quảng Trị,"{""name"": ""Bệnh viện Đa khoa tỉnh Quảng Trị"", ""addresss"": ""tỉnh Quảng Trị"", ""profession"": ""bệnh viện""}"
376,019a953c-c96f-7521-b90a-c0685a2719ab,Organization,Tổ CSGT phía Bắc Đội CSGT đường bộ số 1 - Phòng CSGT Công an tỉnh Quảng Trị,"{""name"": ""Tổ CSGT phía Bắc Đội CSGT đường bộ số 1 - Phòng CSGT Công an tỉnh Quảng Trị"", ""addresss"": ""gần hiện trường"", ""profession"": ""lực lượng CSGT""}"
377,019a953c-c96f-7521-b90a-c0685a2719ab,Event,Rắn độc cắn,"{""name"": ""Rắn độc cắn"", ""summary"": ""Bệnh nhân bị rắn cắn tại vườn""}"
378,019a953c-e8a1-7df0-9233-0238577577bb,Event,Ngập lụt do mưa lớn,"{""name"": ""Ngập lụt do mưa lớn"", ""summary"": ""Mưa lớn gây ngập đường, khu đô thị""}"
379,019a953c-e8a1-7df0-9233-0238577577bb,Organization,Khu đô thị Geleximco,"{""name"": ""Khu đô thị Geleximco"", ""addresss"": ""Đại lộ Thăng Long"", ""profession"": ""Khu đô thị dân cư""}"
380,019a953c-e8a1-7df0-9233-0238577577bb,Organization,Khu đô thị Nam An Khánh,"{""name"": ""Khu đô thị Nam An Khánh"", ""addresss"": ""Đại lộ Thăng Long"", ""profession"": ""Khu đô thị dân cư""}"
381,019a953c-e8a1-7df0-9233-0238577577bb,Organization,Tòa Gemek,"{""name"": ""Tòa Gemek"", ""addresss"": ""Đại lộ Thăng Long"", ""profession"": ""Khu đô thị dân cư""}"
382,019a953c-e8a1-7df0-9233-0238577577bb,Organization,Vinhomes Smart City,"{""name"": ""Vinhomes Smart City"", ""addresss"": ""Đại lộ Thăng Long"", ""profession"": ""Khu đô thị dân cư""}"
383,019a953c-e8a1-7df0-9233-0238577577bb,Organization,Thiên đường Bảo Sơn,"{""name"": ""Thiên đường Bảo Sơn"", ""addresss"": ""Đại lộ Thăng Long"", ""profession"": ""Khu đô thị dân cư""}"
384,019a953c-e8a1-7df0-9233-0238577577bb,Person,Cư dân,"{""name"": ""Cư dân"", ""role"": ""Người sinh sống"", ""action"": ""Lội nước, di chuyển xe, tạm đóng cửa cửa hàng""}"
385,019a953c-e8a1-7df0-9233-0238577577bb,Person,Chuyên gia bất động sản,"{""name"": ""Chuyên gia bất động sản"", ""role"": ""Chuyên gia tư vấn"", ""action"": ""Khuyến cáo khách hàng kiểm tra nhà khi mưa""}"
386,019a953c-e8a1-7df0-9233-0238577577bb,Person,Ban quản lý Vinhomes Smart City,"{""name"": ""Ban quản lý Vinhomes Smart City"", ""role"": ""Quản lý khu đô thị"", ""action"": ""Liên hệ trạm bơm, điều phối xe bồn, nhân viên túc trực""}"
387,019a953c-f205-7e52-ab85-a789f2f6f689,Person,Trần Văn Đường,"{""name"": ""Trần Văn Đường"", ""job"": ""sửa chữa điện lạnh"", ""position"": ""con trai"", ""date_of_birth"": ""43 tuổi"", ""action"": ""khóc trước đống đổ nát, day dứt vì không gọi điện cho mẹ tối hôm trước""}"
388,019a953c-f205-7e52-ab85-a789f2f6f689,Person,Trần Thị Râng,"{""name"": ""Trần Thị Râng"", ""age"": ""75 tuổi"", ""role"": ""nạn nhân thiệt mạng"", ""job"": ""ở nhà một mình, chăm sóc gia đình"", ""position"": ""mẹ"", ""action"": ""chết do sập nhà do lốc xoáy""}"
389,019a953c-f205-7e52-ab85-a789f2f6f689,Person,Vũ Văn Kiên,"{""name"": ""Vũ Văn Kiên"", ""role"": ""ông nội (cô ruột)"", ""action"": ""nghẹn ngào khi nhắc về bà Râng""}"
390,019a953c-f205-7e52-ab85-a789f2f6f689,Organization,Xã Quỹ Nhất,"{""name"": ""Xã Quỹ Nhất"", ""addresss"": ""tỉnh Ninh Bình"", ""profession"": ""địa phương chịu ảnh hưởng bởi lốc xoáy""}"
391,019a953c-f205-7e52-ab85-a789f2f6f689,Event,Sập nhà do lốc xoáy,"{""name"": ""Sập nhà do lốc xoáy"", ""summary"": ""Lốc xoáy gây sập nhà, 9 người chết""}"
392,019a953d-0119-7af0-982f-25515e25254b,Person,,{}
393,019a953d-0119-7af0-982f-25515e25254b,Organization,Mercedes-Benz,"{""name"": ""Mercedes-Benz"", ""profession"": ""Hãng sản xuất ô tô""}"
394,019a953d-0119-7af0-982f-25515e25254b,Organization,Kia,"{""name"": ""Kia"", ""profession"": ""Hãng sản xuất ô tô""}"
395,019a953d-0119-7af0-982f-25515e25254b,Organization,Volkswagen,"{""name"": ""Volkswagen"", ""profession"": ""Hãng sản xuất ô tô""}"
396,019a953d-0119-7af0-982f-25515e25254b,Organization,Car Choice Awards (CCA),"{""name"": ""Car Choice Awards (CCA)"", ""profession"": ""Giải thưởng xe hơi""}"
397,019a953d-0119-7af0-982f-25515e25254b,Event,Car Choice Awards 2025,"{""name"": ""Car Choice Awards 2025"", ""summary"": ""Đề cử xe gia đình""}"
398,019a953d-0119-7af0-982f-25515e25254b,Event,Ra mắt V-Class 2025,"{""name"": ""Ra mắt V-Class 2025"", ""summary"": ""Nâng cấp lớn tại đại lý""}"
399,019a953d-b27b-7253-bf2a-17be971304e8,Person,Tiết Hiểu Tinh,"{""name"": ""Tiết Hiểu Tinh"", ""job"": ""Chuyên gia dinh dưỡng"", ""position"": ""Bệnh viện Tây Viện, Đài Loan (Trung Quốc)""}"
400,019a953d-b27b-7253-bf2a-17be971304e8,Person,Thẩm Hạo,"{""name"": ""Thẩm Hạo"", ""age"": 55, ""role"": ""Bệnh nhân"", ""date_of_birth"": ""Không có thông tin"", ""job"": ""Kỹ sư"", ""medical_history"": ""Tiểu đường, béo phì""}"
401,019a953d-b27b-7253-bf2a-17be971304e8,Organization,Bệnh viện Tây Viện,"{""name"": ""Bệnh viện Tây Viện"", ""addresss"": ""Đài Loan (Trung Quốc)"", ""profession"": ""Bệnh viện chuyên về y học hiện đại""}"
402,019a953d-b27b-7253-bf2a-17be971304e8,Event,Điều trị tiểu đường,"{""name"": ""Điều trị tiểu đường"", ""summary"": ""Kiểm soát đường huyết nhờ ăn uống, tập luyện""}"
403,019a953d-1c9d-77f3-b81c-7a7e064c5050,Person,Chàng trai đến từ Giang Tô (Trung Quốc),"{""name"": ""Chàng trai đến từ Giang Tô (Trung Quốc)"", ""role"": ""Tân sinh viên"", ""job"": ""Học sinh trung học"", ""position"": ""Sinh viên trường Cao đẳng Kỹ thuật và nghề Vô Tích"", ""action"": ""Đỗ vào trường Cao đẳng Kỹ thuật và nghề Vô Tích""}"
404,019a953d-1c9d-77f3-b81c-7a7e064c5050,Organization,Trường Cao đẳng Kỹ thuật và nghề Vô Tích,"{""name"": ""Trường Cao đẳng Kỹ thuật và nghề Vô Tích"", ""profession"": ""Cơ sở giáo dục nghề nghiệp""}"
405,019a953d-1c9d-77f3-b81c-7a7e064c5050,Event,Tiệc mừng tân sinh viên,"{""name"": ""Tiệc mừng tân sinh viên"", ""summary"": ""Tổ chức tiệc mừng con đỗ trường nghề""}"
406,019a953d-1c9d-77f3-b81c-7a7e064c5050,Organization,Đại học Thanh Hoa,"{""name"": ""Đại học Thanh Hoa"", ""profession"": ""Trường đại học danh tiếng""}"
407,019a953d-2a26-76b2-a320-636898058e69,Person,Bảo Chung,"{""name"": ""Bảo Chung"", ""role"": ""Danh hài"", ""job"": ""Diễn viên cải lương, diễn viên hài"", ""position"": ""Kép chánh, vai hài"", ""date_of_birth"": ""1955"", ""ranking"": ""1 trong 10 danh hài được yêu thích nhất (1992), Huy chương Vàng cuộc thi Danh hài TP.HCM (1996)"", ""action"": ""Được khán giả biết đến với vở Chắp cánh chim bằng (1985), chuyển sang Mỹ định cư năm 2009, về nước sau 10 năm, hiện vẫn diễn và kinh doanh""}"
408,019a953d-2a26-76b2-a320-636898058e69,Person,Nguyễn Văn Lâm,"{""name"": ""Nguyễn Văn Lâm"", ""role"": ""Tên thật của Bảo Chung"", ""date_of_birth"": ""1955""}"
409,019a953d-2a26-76b2-a320-636898058e69,Person,Văn Chung,"{""name"": ""Văn Chung"", ""role"": ""Danh hài ảnh hưởng đến nghệ danh Bảo Chung""}"
410,019a953d-2a26-76b2-a320-636898058e69,Person,Bảo Quốc,"{""name"": ""Bảo Quốc"", ""role"": ""Nghệ sĩ ảnh hưởng đến phong cách diễn của Bảo Chung""}"
411,019a953d-2a26-76b2-a320-636898058e69,Person,Diệu Thắm,"{""name"": ""Diệu Thắm"", ""role"": ""Vợ hiện tại của Bảo Chung"", ""age_difference"": ""29 tuổi"", ""position"": ""Hỗ trợ kinh doanh, chăm sóc gia đình""}"
412,019a953d-2a26-76b2-a320-636898058e69,Organization,Đoàn hát Đồng Ấu Hoa Thế Hệ,"{""name"": ""Đoàn hát Đồng Ấu Hoa Thế Hệ"", ""profession"": ""Đoàn hát cải lương""}"
413,019a953d-2a26-76b2-a320-636898058e69,Organization,Đoàn Sông Hậu 3,"{""name"": ""Đoàn Sông Hậu 3"", ""profession"": ""Đoàn hát cải lương""}"
414,019a953d-2a26-76b2-a320-636898058e69,Event,Chắp cánh chim bằng,"{""name"": ""Chắp cánh chim bằng"", ""summary"": ""Vở cải lương nổi tiếng, giúp Bảo Chung khẳng định vai hài""}"
415,019a953d-2a26-76b2-a320-636898058e69,Organization,Cà phê và tiệm cơm tấm Long An,"{""name"": ""Cà phê và tiệm cơm tấm Long An"", ""profession"": ""Kinh doanh online, bán hàng""}"
416,019a953d-37da-77d3-b99b-3310ccb83983,Organization,Trung tâm Cảnh báo Sóng thần Thái Bình Dương,"{""name"": ""Trung tâm Cảnh báo Sóng thần Thái Bình Dương"", ""profession"": ""Tổ chức cảnh báo thiên tai""}"
417,019a953d-37da-77d3-b99b-3310ccb83983,Event,Động đất tại Cebu,"{""name"": ""Động đất tại Cebu"", ""summary"": ""Động đất tâm chấn nông, không gây sóng thần""}"
418,019a953d-37da-77d3-b99b-3310ccb83983,Organization,Chính quyền địa phương Cebu,"{""name"": ""Chính quyền địa phương Cebu"", ""profession"": ""Cơ quan quản lý hành chính""}"
419,019a953d-37da-77d3-b99b-3310ccb83983,Event,Tạm dừng cuộc thi hoa hậu,"{""name"": ""Tạm dừng cuộc thi hoa hậu"", ""summary"": ""Sự kiện bị gián đoạn do rung lắc""}"
420,019a953d-37da-77d3-b99b-3310ccb83983,Organization,Vành đai Lửa Thái Bình Dương,"{""name"": ""Vành đai Lửa Thái Bình Dương"", ""profession"": ""Vùng địa chất hoạt động""}"
421,019a953d-4256-7320-8cca-dbc94559545d,Event,Ngập úng tại Hà Nội,"{""name"": ""Ngập úng tại Hà Nội"", ""summary"": ""Ngập úng nghiêm trọng do bão số 10""}"
422,019a953d-4256-7320-8cca-dbc94559545d,Organization,Công ty Thoát nước Hà Nội,"{""name"": ""Công ty Thoát nước Hà Nội"", ""profession"": ""Quản lý hệ thống thoát nước""}"
423,019a953d-4256-7320-8cca-dbc94559545d,Person,Người dân Hà Nội,"{""name"": ""Người dân Hà Nội"", ""role"": ""Người chịu ảnh hưởng"", ""action"": ""Lội bộ, gửi xe do ngập""}"
424,019a953d-4256-7320-8cca-dbc94559545d,Person,Lực lượng chức năng,"{""name"": ""Lực lượng chức năng"", ""role"": ""Hỗ trợ tiêu thoát nước"", ""job"": ""Ứng trực, phối hợp xử lý ngập""}"
425,019a953d-4256-7320-8cca-dbc94559545d,Organization,Công an Hà Nội,"{""name"": ""Công an Hà Nội"", ""profession"": ""Bảo đảm an ninh trật tự""}"
426,019a953d-4256-7320-8cca-dbc94559545d,Organization,Chính quyền địa phương,"{""name"": ""Chính quyền địa phương"", ""profession"": ""Hỗ trợ người dân""}"
427,019a953d-4256-7320-8cca-dbc94559545d,Event,Bão số 10,"{""name"": ""Bão số 10"", ""summary"": ""Gây mưa lớn, ngập úng""}"
428,019a953d-4256-7320-8cca-dbc94559545d,Organization,VnExpress,"{""name"": ""VnExpress"", ""profession"": ""Báo chí ghi nhận thực tế""}"
429,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Person,Thomas Gelin,"{""name"": ""Thomas Gelin"", ""role"": ""chuyên gia vận động khí hậu"", ""organization"": ""Greenpeace EU""}"
430,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Organization,Greenpeace,"{""name"": ""Greenpeace"", ""profession"": ""tổ chức môi trường""}"
431,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Organization,Ủy ban châu Âu,"{""name"": ""Ủy ban châu Âu"", ""profession"": ""cơ quan hành pháp của Liên minh châu Âu""}"
432,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Organization,Yamal LNG,"{""name"": ""Yamal LNG"", ""profession"": ""công ty khai thác khí tự nhiên hóa lỏng""}"
433,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Event,Xung đột Nga-Ukraine,"{""name"": ""Xung đột Nga-Ukraine"", ""summary"": ""xung đột 2022""}"
434,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Event,Hỗ trợ Ukraine,"{""name"": ""Hỗ trợ Ukraine"", ""summary"": ""hỗ trợ tài chính 21,2 tỷ euro""}"
435,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Event,Nhập khẩu LNG từ Nga,"{""name"": ""Nhập khẩu LNG từ Nga"", ""summary"": ""tăng 67% so với 2021""}"
436,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Event,Chuyển đổi năng lượng EU,"{""name"": ""Chuyển đổi năng lượng EU"", ""summary"": ""giảm phụ thuộc Nga""}"
437,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Event,Trừng phạt Nga,"{""name"": ""Trừng phạt Nga"", ""summary"": ""cấm trung chuyển, hạn chế đầu tư""}"
438,019a953d-52dc-7f82-a612-5a2b2bcbcc65,Event,Xuất khẩu LNG Mỹ,"{""name"": ""Xuất khẩu LNG Mỹ"", ""summary"": ""tăng từ 28% lên 45%""}"
439,019a953d-5ddd-7292-9f46-b9db6996878a,Event,Chiến dịch chiếm đóng Kirovsk,"{""name"": ""Chiến dịch chiếm đóng Kirovsk"", ""summary"": ""Chiếm đóng khu định cư Kirovsk""}"
440,019a953d-5ddd-7292-9f46-b9db6996878a,Organization,Sư đoàn bộ binh cơ giới 67,"{""name"": ""Sư đoàn bộ binh cơ giới 67"", ""profession"": ""Lực lượng quân sự""}"
441,019a953d-5ddd-7292-9f46-b9db6996878a,Organization,Tập đoàn quân hợp thành 25,"{""name"": ""Tập đoàn quân hợp thành 25"", ""profession"": ""Lực lượng quân sự""}"
442,019a953d-5ddd-7292-9f46-b9db6996878a,Organization,Nhóm lực lượng Phương Tây,"{""name"": ""Nhóm lực lượng Phương Tây"", ""profession"": ""Lực lượng quân sự""}"
443,019a953d-5ddd-7292-9f46-b9db6996878a,Organization,Bộ Quốc phòng,"{""name"": ""Bộ Quốc phòng"", ""profession"": ""Cơ quan nhà nước""}"
444,019a953d-5ddd-7292-9f46-b9db6996878a,Person,Tổ lái drone tấn công,"{""name"": ""Tổ lái drone tấn công""}"
445,019a953d-5ddd-7292-9f46-b9db6996878a,Organization,Cộng hòa Nhân dân Donetsk tự xưng (DPR),"{""name"": ""Cộng hòa Nhân dân Donetsk tự xưng (DPR)"", ""addresss"": ""Lãnh thổ Donetsk""}"
446,019a953d-68fb-7e92-b672-7c7ad85eed02,Person,Châu Ngọc Quang,"{""name"": ""Châu Ngọc Quang"", ""job"": ""Tiền vệ"", ""position"": ""Cánh phải"", ""date_of_birth"": """", ""ranking"": """", ""action"": ""Dính chấn thương đứt dây chằng chéo trước, dự kiến phẫu thuật 2-10, nghỉ thi đấu 6-8 tháng""}"
447,019a953d-68fb-7e92-b672-7c7ad85eed02,Person,Nguyễn Filip,"{""name"": ""Nguyễn Filip"", ""job"": ""Thủ môn"", ""position"": ""Khung thành"", ""date_of_birth"": """", ""ranking"": """", ""action"": ""Phong độ sa sút, bị gạch tên khỏi đội tuyển, trở thành phương án dự phòng""}"
448,019a953d-68fb-7e92-b672-7c7ad85eed02,Person,HLV Kim Sang-sik,"{""name"": ""HLV Kim Sang-sik"", ""role"": ""Huấn luyện viên trưởng"", ""job"": ""HLV"", ""position"": """", ""date_of_birth"": """", ""ranking"": """", ""action"": ""Lên danh sách hội quân, thay thế Ngọc Quang và Filip""}"
449,019a953d-68fb-7e92-b672-7c7ad85eed02,Person,Đặng Văn Lâm,"{""name"": ""Đặng Văn Lâm"", ""job"": ""Thủ môn"", ""position"": ""Khung thành"", ""date_of_birth"": """", ""ranking"": """", ""action"": ""Được gọi lại thay thế Nguyễn Filip, phong độ đỉnh cao tại CLB Ninh Bình""}"
450,019a953d-68fb-7e92-b672-7c7ad85eed02,Organization,Tuyển Việt Nam,"{""name"": ""Tuyển Việt Nam"", ""profession"": ""Đội tuyển quốc gia"", ""addresss"": """"}"
451,019a953d-68fb-7e92-b672-7c7ad85eed02,Organization,Ninh Bình FC,"{""name"": ""Ninh Bình FC"", ""profession"": ""Câu lạc bộ bóng đá"", ""addresss"": """"}"
452,019a953d-68fb-7e92-b672-7c7ad85eed02,Organization,Công an Hà Nội,"{""name"": ""Công an Hà Nội"", ""profession"": ""Câu lạc bộ bóng đá"", ""addresss"": """"}"
453,019a953d-68fb-7e92-b672-7c7ad85eed02,Event,Vòng loại cuối Asian Cup 2027,"{""name"": ""Vòng loại cuối Asian Cup 2027"", ""summary"": ""Tuyển Việt Nam gặp Nepal""}"
454,019a953d-68fb-7e92-b672-7c7ad85eed02,Event,ASEAN Cup 2024,"{""name"": ""ASEAN Cup 2024"", ""summary"": ""Đội tuyển Việt Nam vô địch""}"
455,019a953d-68fb-7e92-b672-7c7ad85eed02,Event,V-League 2025-2026,"{""name"": ""V-League 2025-2026"", ""summary"": ""Vòng 5 chấn thương Quang""}"
456,019a953d-68fb-7e92-b672-7c7ad85eed02,Event,Cúp C1 Đông Nam Á,"{""name"": ""Cúp C1 Đông Nam Á"", ""summary"": ""Sai lầm của Filip""}"
457,019a953d-68fb-7e92-b672-7c7ad85eed02,Event,AFC Champions League Two,"{""name"": ""AFC Champions League Two"", ""summary"": ""Sai lầm của Filip""}"
458,019a953d-9603-7973-8aff-a3032f8b7970,Person,Phạm Quốc Long,"{""name"": ""Phạm Quốc Long"", ""role"": ""Phó tổng giám đốc Công ty cổ phần Gemadept"", ""position"": ""Chủ tịch Hiệp hội Đại lý, Môi giới và Dịch vụ hàng hải Việt Nam (VISABA)""}"
459,019a953d-9603-7973-8aff-a3032f8b7970,Organization,Công ty cổ phần Gemadept,"{""name"": ""Công ty cổ phần Gemadept"", ""profession"": ""Vận tải container, logistics""}"
460,019a953d-9603-7973-8aff-a3032f8b7970,Organization,"Hiệp hội Đại lý, Môi giới và Dịch vụ hàng hải Việt Nam (VISABA)","{""name"": ""Hiệp hội Đại lý, Môi giới và Dịch vụ hàng hải Việt Nam (VISABA)"", ""profession"": ""Hỗ trợ ngành logistics, vận tải hàng hải""}"
461,019a953d-9603-7973-8aff-a3032f8b7970,Event,Phát triển cảng Cái Mép,"{""name"": ""Phát triển cảng Cái Mép"", ""summary"": ""Xây dựng cụm cảng quy mô lớn""}"
462,019a953d-9603-7973-8aff-a3032f8b7970,Event,Tăng trưởng thị trường logistics Việt Nam,"{""name"": ""Tăng trưởng thị trường logistics Việt Nam"", ""summary"": ""Tăng trưởng mạnh 2024-2034""}"
463,019a953d-a8eb-7fe0-b9f9-c5a2e0db51da,Person,Lê Hữu Đức,"{""name"": ""Lê Hữu Đức""}"
464,019a953d-a8eb-7fe0-b9f9-c5a2e0db51da,Organization,Trung tâm Quốc gia giống thủy sản nước ngọt Nam Bộ,"{""name"": ""Trung tâm Quốc gia giống thủy sản nước ngọt Nam Bộ"", ""profession"": ""Nghiên cứu và nhân giống thủy sản""}"
465,019a953d-a8eb-7fe0-b9f9-c5a2e0db51da,Organization,Viện Nuôi trồng Thủy sản II,"{""name"": ""Viện Nuôi trồng Thủy sản II""}"
466,019a953d-a8eb-7fe0-b9f9-c5a2e0db51da,Event,Sinh sản nhân tạo cá bông lau,"{""name"": ""Sinh sản nhân tạo cá bông lau"", ""summary"": ""Thành công sinh sản nhân tạo""}"
467,019a953d-a8eb-7fe0-b9f9-c5a2e0db51da,Event,Nuôi thử nghiệm cá bông lau tại Bình Đại,"{""name"": ""Nuôi thử nghiệm cá bông lau tại Bình Đại"", ""summary"": ""Mô hình nuôi thử nghiệm""}"
468,019a953d-a8eb-7fe0-b9f9-c5a2e0db51da,Event,Phát triển mô hình nuôi thương phẩm,"{""name"": ""Phát triển mô hình nuôi thương phẩm"", ""summary"": ""Mô hình nuôi phát triển""}"
469,019a953d-bd49-73a2-a659-6d95bd10efc2,Person,Honda,"{""name"": ""Honda""}"
470,019a953d-bd49-73a2-a659-6d95bd10efc2,Organization,The Pokémon Company,"{""name"": ""The Pokémon Company"", ""profession"": ""Công ty trò chơi điện tử và thương hiệu giải trí""}"
471,019a953d-bd49-73a2-a659-6d95bd10efc2,Event,MotoGP Nhật Bản 2025,"{""name"": ""MotoGP Nhật Bản 2025"", ""summary"": ""Giới thiệu xe concept Koraidon""}"
472,019a953d-bd49-73a2-a659-6d95bd10efc2,Event,Suzuka 8 Hours,"{""name"": ""Suzuka 8 Hours"", ""summary"": ""Trình làng phiên bản Sprinting Build""}"
473,019a953d-bd49-73a2-a659-6d95bd10efc2,Person,Koraidon,"{""name"": ""Koraidon""}"
474,019a953d-bd49-73a2-a659-6d95bd10efc2,Organization,Honda Welcome Plaza Aoyama,"{""name"": ""Honda Welcome Plaza Aoyama""}"
475,019a953d-bd49-73a2-a659-6d95bd10efc2,Event,Trưng bày tại Tokyo 2025,"{""name"": ""Trưng bày tại Tokyo 2025"", ""summary"": ""Xe chưa vận hành, trưng bày thiết kế""}"
476,019a953d-d2eb-7fc2-9c37-0d2c1f70bb98,Person,Ông Trung,"{""name"": ""Ông Trung"", ""role"": ""Vợ chồng"", ""job"": ""Nghỉ hưu"", ""position"": ""Chồng bà Nga""}"
477,019a953d-d2eb-7fc2-9c37-0d2c1f70bb98,Person,Bà Nga,"{""name"": ""Bà Nga"", ""role"": ""Vợ chồng"", ""job"": ""Nghỉ hưu"", ""position"": ""Vợ ông Trung"", ""date_of_birth"": ""64 tuổi"", ""action"": ""Tổ chức du lịch hàng năm cho đại gia đình""}"
478,019a953d-d2eb-7fc2-9c37-0d2c1f70bb98,Organization,Công ty dệt,"{""name"": ""Công ty dệt"", ""profession"": ""Nơi bà Nga làm việc thời trẻ""}"
479,019a953d-d2eb-7fc2-9c37-0d2c1f70bb98,Event,Du lịch gia đình,"{""name"": ""Du lịch gia đình"", ""summary"": ""Tổ chức du lịch mỗi năm, đi Đà Lạt, Nha Trang...""}"
480,019a953d-d2eb-7fc2-9c37-0d2c1f70bb98,Organization,Dãy nhà trọ 12 phòng,"{""name"": ""Dãy nhà trọ 12 phòng"", ""profession"": ""Tài sản do ông Trung và bà Nga xây dựng từ tiền tiết kiệm""}"
481,019a953d-eac1-71b0-b541-def4142b4c1f,Person,Tôi,"{""name"": ""Tôi"", ""role"": ""Mẹ chồng"", ""job"": ""Làm lụng, nuôi con"", ""position"": ""Người mẹ trong gia đình""}"
482,019a953d-eac1-71b0-b541-def4142b4c1f,Person,Con trai,"{""name"": ""Con trai"", ""role"": ""Con trai"", ""job"": ""Có công việc ổn định"", ""position"": ""Con trai trong gia đình""}"
483,019a953d-eac1-71b0-b541-def4142b4c1f,Person,Con dâu tương lai,"{""name"": ""Con dâu tương lai"", ""role"": ""Con dâu"", ""job"": ""Làm việc"", ""position"": ""Vợ con trai""}"
484,019a953d-eac1-71b0-b541-def4142b4c1f,Person,Chồng,"{""name"": ""Chồng"", ""role"": ""Chồng"", ""job"": ""Làm lụng"", ""position"": ""Chồng của người mẹ""}"
485,019a953d-eac1-71b0-b541-def4142b4c1f,Event,Ra mắt con dâu,"{""name"": ""Ra mắt con dâu"", ""tóm tắt nội dung"": ""Con dâu mặc váy trắng, nói nhỏ nhẹ""}"
486,019a953d-eac1-71b0-b541-def4142b4c1f,Event,Xung đột gia đình,"{""name"": ""Xung đột gia đình"", ""tóm tắt nội dung"": ""Mâu thuẫn giữa mẹ chồng và con dâu""}"
487,019a953d-eac1-71b0-b541-def4142b4c1f,Event,Bênh vợ của con trai,"{""name"": ""Bênh vợ của con trai"", ""tóm tắt nội dung"": ""Con trai bênh vợ trước lời góp ý của mẹ""}"
488,019a953d-f6b3-7ff3-acb8-2ab86d33d26f,Person,Yuri Podolyaka,"{""name"": ""Yuri Podolyaka"", ""role"": ""Blogger quân sự"", ""job"": ""Phân tích quân sự"", ""position"": ""Bình luận viên kênh Tsargrad""}"
489,019a953d-f6b3-7ff3-acb8-2ab86d33d26f,Organization,Bộ Quốc phòng Nga,"{""name"": ""Bộ Quốc phòng Nga"", ""profession"": ""Cơ quan chỉ huy quân sự nhà nước Nga"", ""addresss"": ""Moscow, Nga""}"
490,019a953d-f6b3-7ff3-acb8-2ab86d33d26f,Organization,Đài TST (Nga),"{""name"": ""Đài TST (Nga)"", ""profession"": ""Truyền thông quốc phòng"", ""addresss"": ""Moscow, Nga""}"
491,019a953d-f6b3-7ff3-acb8-2ab86d33d26f,Organization,Báo Strana (Ukraine),"{""name"": ""Báo Strana (Ukraine)"", ""profession"": ""Báo chí Ukraine"", ""addresss"": ""Kyiv, Ukraine""}"
492,019a953d-f6b3-7ff3-acb8-2ab86d33d26f,Event,Tấn công đêm 9/10,"{""name"": ""Tấn công đêm 9/10"", ""summary"": ""Tấn công quy mô lớn vào hạ tầng Ukraine""}"
493,019a953d-f6b3-7ff3-acb8-2ab86d33d26f,Event,Chiến dịch hạ tầng mùa đông,"{""name"": ""Chiến dịch hạ tầng mùa đông"", ""summary"": ""Chiến dịch tấn công hạ tầng năng lượng""}"
494,019a953e-1c40-7541-a4f2-037358ae31b0,Person,Vu Mông Lung,"{""name"": ""Vu Mông Lung"", ""date_of_birth"": ""Không có thông tin"", ""job"": ""Diễn viên"", ""position"": ""Mỹ nam cổ trang hàng đầu"", ""action"": ""Tử vong do ngã lầu, nghi bị sát hại""}"
495,019a953e-1c40-7541-a4f2-037358ae31b0,Person,Tống Y Nhân,"{""name"": ""Tống Y Nhân"", ""job"": ""Nữ diễn viên"", ""role"": ""Nghi liên quan đến vụ bạo hành""}"
496,019a953e-1c40-7541-a4f2-037358ae31b0,Person,Trình Thanh Tùng,"{""name"": ""Trình Thanh Tùng"", ""job"": ""Đạo diễn"", ""role"": ""Tham dự bữa tiệc đêm trước khi Vu Mông Lung qua đời""}"
497,019a953e-1c40-7541-a4f2-037358ae31b0,Person,Cực Quang Quang,"{""name"": ""Cực Quang Quang"", ""job"": ""Biên kịch"", ""role"": ""Tham dự bữa tiệc đêm trước khi Vu Mông Lung qua đời""}"
498,019a953e-1c40-7541-a4f2-037358ae31b0,Person,Phương Lệ,"{""name"": ""Phương Lệ"", ""job"": ""Nhà sản xuất"", ""role"": ""Tham dự bữa tiệc đêm trước khi Vu Mông Lung qua đời""}"
